,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
109,0.026332664489746093,0.0004927875082172741,0.003590250015258789,0.0004886361318884752,7,40,0.2,"{'max_depth': 7, 'n_estimators': 40, 'subsample': 0.2}",0.7592592592592593,0.7962962962962963,0.8037383177570093,0.8037383177570093,0.7383177570093458,0.780269989615784,0.026682608448521584,52
110,0.028922891616821288,0.0006304494620437541,0.003390789031982422,0.0004885193078675993,7,40,0.3,"{'max_depth': 7, 'n_estimators': 40, 'subsample': 0.3}",0.7129629629629629,0.8055555555555556,0.822429906542056,0.7757009345794392,0.7102803738317757,0.765385946694358,0.046387074040194105,162
111,0.0303192138671875,0.0004884221620558472,0.0037896156311035155,0.0003989698924769098,7,40,0.4,"{'max_depth': 7, 'n_estimators': 40, 'subsample': 0.4}",0.7222222222222222,0.7962962962962963,0.7663551401869159,0.7289719626168224,0.7383177570093458,0.7504326756663204,0.027423200819304838,203
112,0.03221588134765625,0.0031185084978671332,0.0039886474609375,7.168434323488668e-07,7,40,0.5,"{'max_depth': 7, 'n_estimators': 40, 'subsample': 0.5}",0.7129629629629629,0.7870370370370371,0.822429906542056,0.7570093457943925,0.7570093457943925,0.7672897196261681,0.03631298781381089,150
113,0.033013916015625,0.001953566563459836,0.0035907745361328123,0.000488772424627147,7,40,0.6,"{'max_depth': 7, 'n_estimators': 40, 'subsample': 0.6}",0.7129629629629629,0.7777777777777778,0.794392523364486,0.794392523364486,0.7570093457943925,0.767307026652821,0.030450630150279018,147
114,0.02821965217590332,0.00039665243790267153,0.003390979766845703,0.0004886555540883141,7,50,0.1,"{'max_depth': 7, 'n_estimators': 50, 'subsample': 0.1}",0.8055555555555556,0.7962962962962963,0.8037383177570093,0.794392523364486,0.6822429906542056,0.7764451367255105,0.047291766224559544,86
115,0.03171505928039551,0.0007463911429113379,0.003989648818969726,3.1629798797182086e-07,7,50,0.2,"{'max_depth': 7, 'n_estimators': 50, 'subsample': 0.2}",0.7592592592592593,0.7685185185185185,0.8317757009345794,0.7663551401869159,0.7289719626168224,0.7709761163032189,0.033542857255707305,124
116,0.03390974998474121,0.0006296207636659645,0.0037892341613769533,0.00039866259704279903,7,50,0.3,"{'max_depth': 7, 'n_estimators': 50, 'subsample': 0.3}",0.7129629629629629,0.8148148148148148,0.8317757009345794,0.7757009345794392,0.7289719626168224,0.7728452751817236,0.04637488759901177,108
117,0.03570427894592285,0.0007470294673492851,0.0041923046112060545,0.0009761499463872003,7,50,0.4,"{'max_depth': 7, 'n_estimators': 50, 'subsample': 0.4}",0.7407407407407407,0.7870370370370371,0.7570093457943925,0.719626168224299,0.6822429906542056,0.7373312564901349,0.035263872687523484,210
118,0.037699556350708006,0.003115619183267962,0.003989028930664063,7.893059424041199e-07,7,50,0.5,"{'max_depth': 7, 'n_estimators': 50, 'subsample': 0.5}",0.7407407407407407,0.7962962962962963,0.8037383177570093,0.8130841121495327,0.7570093457943925,0.7821737625475944,0.028177540275734565,29
119,0.03769960403442383,0.0007466460296131512,0.003988981246948242,3.9895058943465975e-07,7,50,0.6,"{'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.7129629629629629,0.7777777777777778,0.7850467289719626,0.7570093457943925,0.7102803738317757,0.7486154378677743,0.03158738619230011,204
120,0.01097092628479004,4.156969970265077e-07,0.0033906936645507813,0.0004888892718785269,8,10,0.1,"{'max_depth': 8, 'n_estimators': 10, 'subsample': 0.1}",0.7314814814814815,0.7592592592592593,0.822429906542056,0.8411214953271028,0.7289719626168224,0.7766528210453444,0.04662231588049145,74
121,0.012866878509521484,0.00019617098074364272,0.0031916618347167967,0.000399017362476078,8,10,0.2,"{'max_depth': 8, 'n_estimators': 10, 'subsample': 0.2}",0.7685185185185185,0.7870370370370371,0.8317757009345794,0.7850467289719626,0.7383177570093458,0.7821391484942887,0.030338314347315164,36
122,0.012468671798706055,0.0008933272216359517,0.0035902023315429687,0.0004885000990135696,8,10,0.3,"{'max_depth': 8, 'n_estimators': 10, 'subsample': 0.3}",0.7407407407407407,0.7870370370370371,0.8317757009345794,0.794392523364486,0.7383177570093458,0.7784527518172377,0.03522532259596011,64
123,0.013844823837280274,0.0006733722850710275,0.003590250015258789,0.0004883440776354491,8,10,0.4,"{'max_depth': 8, 'n_estimators': 10, 'subsample': 0.4}",0.7314814814814815,0.7962962962962963,0.794392523364486,0.7850467289719626,0.7289719626168224,0.7672377985462098,0.030468743931332525,151
124,0.014162445068359375,0.001163538259209901,0.0033907413482666014,0.000488656112453511,8,10,0.5,"{'max_depth': 8, 'n_estimators': 10, 'subsample': 0.5}",0.7314814814814815,0.7962962962962963,0.8317757009345794,0.8317757009345794,0.7383177570093458,0.7859293873312564,0.04368680243930457,12
125,0.013364315032958984,0.0004888115132602699,0.003590106964111328,0.0004889086282145776,8,10,0.6,"{'max_depth': 8, 'n_estimators': 10, 'subsample': 0.6}",0.7037037037037037,0.7592592592592593,0.794392523364486,0.7757009345794392,0.719626168224299,0.7505365178262375,0.03400425120939119,200
126,0.01635599136352539,0.00216631694592597,0.003390932083129883,0.0004887918274561324,8,20,0.1,"{'max_depth': 8, 'n_estimators': 20, 'subsample': 0.1}",0.75,0.8148148148148148,0.822429906542056,0.8411214953271028,0.719626168224299,0.7895984769816545,0.04654578660248935,2
127,0.016954755783081053,3.568322550558034e-07,0.0037896156311035155,0.000399088955700361,8,20,0.2,"{'max_depth': 8, 'n_estimators': 20, 'subsample': 0.2}",0.7592592592592593,0.7870370370370371,0.8037383177570093,0.8037383177570093,0.7570093457943925,0.7821564555209415,0.020552529553967625,32
